timestamp,Real,Prediccion,Señal,Movimiento Real
2025-01-09 05:00:00,2.13e-05,2.1839798817634583e-05,1,-1
2025-01-09 05:15:00,2.129e-05,2.1867401983141902e-05,1,-1
2025-01-09 05:30:00,2.125e-05,2.1863392784595492e-05,1,-1
2025-01-09 05:45:00,2.123e-05,2.1850816406011584e-05,1,-1
2025-01-09 06:00:00,2.125e-05,2.182288643717766e-05,1,1
2025-01-09 06:15:00,2.125e-05,2.1808761134147647e-05,1,-1
2025-01-09 06:30:00,2.122e-05,2.182092685043812e-05,1,-1
2025-01-09 06:45:00,2.116e-05,2.1813786506056788e-05,1,-1
2025-01-09 07:00:00,2.115e-05,2.1790050718784336e-05,1,-1
2025-01-09 07:15:00,2.097e-05,2.1754266371130945e-05,1,-1
2025-01-09 07:30:00,2.095e-05,2.1700055248737337e-05,1,-1
2025-01-09 07:45:00,2.089e-05,2.1596202084422114e-05,1,-1
2025-01-09 08:00:00,2.0939999999999996e-05,2.1521718056797984e-05,1,1
2025-01-09 08:15:00,2.097e-05,2.1512480005025866e-05,1,1
2025-01-09 08:30:00,2.1120000000000004e-05,2.151087681889534e-05,1,1
2025-01-09 08:45:00,2.105e-05,2.1575422325730325e-05,1,-1
2025-01-09 09:00:00,2.111e-05,2.1620114222168924e-05,1,1
2025-01-09 09:15:00,2.11e-05,2.163763827979565e-05,1,-1
2025-01-09 09:30:00,2.1130000000000003e-05,2.1651119841933252e-05,1,1
2025-01-09 09:45:00,2.111e-05,2.1658598088622093e-05,1,-1
2025-01-09 10:00:00,2.114e-05,2.1663417512774468e-05,1,1
2025-01-09 10:15:00,2.097e-05,2.1672292997837068e-05,1,-1
2025-01-09 10:30:00,2.097e-05,2.164094700932503e-05,1,-1
2025-01-09 10:45:00,2.11e-05,2.156870374262333e-05,1,1
2025-01-09 11:00:00,2.115e-05,2.1580920020937923e-05,1,1
2025-01-09 11:15:00,2.117e-05,2.1650250421762467e-05,1,1
2025-01-09 11:30:00,2.11e-05,2.1712655058503153e-05,1,-1
2025-01-09 11:45:00,2.114e-05,2.172624267756939e-05,1,1
2025-01-09 12:00:00,2.118e-05,2.1711408272981645e-05,1,1
2025-01-09 12:15:00,2.122e-05,2.1728643757104874e-05,1,1
2025-01-09 12:30:00,2.11e-05,2.1769787679314614e-05,1,-1
2025-01-09 12:45:00,2.114e-05,2.175954701960087e-05,1,1
2025-01-09 13:00:00,2.108e-05,2.1727049203515056e-05,1,-1
2025-01-09 13:15:00,2.114e-05,2.1724239928126338e-05,1,1
2025-01-09 13:30:00,2.083e-05,2.171864357531071e-05,1,-1
2025-01-09 13:45:00,2.059e-05,2.169783298611641e-05,1,-1
2025-01-09 14:00:00,2.082e-05,2.1567153584957125e-05,1,1
2025-01-09 14:15:00,2.0729999999999996e-05,2.1445305272936824e-05,1,-1
2025-01-09 14:30:00,2.057e-05,2.1425598415732385e-05,1,-1
2025-01-09 14:45:00,2.091e-05,2.137164010345936e-05,1,1
2025-01-09 15:00:00,2.111e-05,2.1318636303544046e-05,1,1
2025-01-09 15:15:00,2.1409999999999997e-05,2.1421497958898545e-05,1,1
2025-01-09 15:30:00,2.16e-05,2.1572743771672252e-05,1,1
2025-01-09 15:45:00,2.173e-05,2.175844822049141e-05,1,1
2025-01-09 16:00:00,2.1810000000000003e-05,2.194755142390728e-05,1,1
2025-01-09 16:15:00,2.1619999999999996e-05,2.2061900524497034e-05,1,-1
2025-01-09 16:30:00,2.1670000000000004e-05,2.210198634386063e-05,1,1
2025-01-09 16:45:00,2.1759999999999995e-05,2.2031695264577867e-05,1,1
2025-01-09 17:00:00,2.172e-05,2.200965515494347e-05,1,-1
2025-01-09 17:15:00,2.166e-05,2.202735802948475e-05,1,-1
2025-01-09 17:30:00,2.1549999999999995e-05,2.2019051058888438e-05,1,-1
2025-01-09 17:45:00,2.1340000000000002e-05,2.1984935258030894e-05,1,-1
2025-01-09 18:00:00,2.142e-05,2.1939165527224544e-05,1,1
2025-01-09 18:15:00,2.145e-05,2.183653818368912e-05,1,1
2025-01-09 18:30:00,2.158e-05,2.1805644786953927e-05,1,1
2025-01-09 18:45:00,2.156e-05,2.1830978827476503e-05,1,-1
2025-01-09 19:00:00,2.156e-05,2.1903629056811334e-05,1,-1
2025-01-09 19:15:00,2.135e-05,2.193621319830418e-05,1,-1
2025-01-09 19:30:00,2.119e-05,2.1946892884373666e-05,1,-1
2025-01-09 19:45:00,2.108e-05,2.190318756401539e-05,1,-1
2025-01-09 20:00:00,2.101e-05,2.1854181863665584e-05,1,-1
2025-01-09 20:15:00,2.089e-05,2.1774668764472008e-05,1,-1
2025-01-09 20:30:00,2.098e-05,2.1697500016689304e-05,1,1
2025-01-09 20:45:00,2.09e-05,2.1595113151073457e-05,1,-1
2025-01-09 21:00:00,2.0990000000000004e-05,2.1553007317185403e-05,1,1
2025-01-09 21:15:00,2.1059999999999998e-05,2.150928719818592e-05,1,1
2025-01-09 21:30:00,2.103e-05,2.1528736312389374e-05,1,-1
2025-01-09 21:45:00,2.091e-05,2.1528002546429635e-05,1,-1
2025-01-09 22:00:00,2.092e-05,2.1508532467484477e-05,1,1
2025-01-09 22:15:00,2.105e-05,2.1459915231466297e-05,1,1
2025-01-09 22:30:00,2.117e-05,2.1458815199136737e-05,1,1
2025-01-09 22:45:00,2.1130000000000003e-05,2.1523246016502384e-05,1,-1
2025-01-09 23:00:00,2.116e-05,2.1585621055960658e-05,1,1
2025-01-09 23:15:00,2.1069999999999996e-05,2.160938890695572e-05,1,-1
2025-01-09 23:30:00,2.103e-05,2.1625660012960437e-05,1,-1
2025-01-09 23:45:00,2.104e-05,2.159640679895878e-05,1,1
2025-01-10 00:00:00,2.1130000000000003e-05,2.157644466519356e-05,1,1
2025-01-10 00:15:00,2.1069999999999996e-05,2.1622155201435092e-05,1,-1
2025-01-10 00:30:00,2.118e-05,2.166216826081276e-05,1,1
2025-01-10 00:45:00,2.118e-05,2.1698426164984705e-05,1,-1
2025-01-10 01:00:00,2.129e-05,2.1734727231860163e-05,1,1
2025-01-10 01:15:00,2.117e-05,2.1770535010695458e-05,1,-1
2025-01-10 01:30:00,2.125e-05,2.1797738612890246e-05,1,1
2025-01-10 01:45:00,2.125e-05,2.177179659485817e-05,1,-1
2025-01-10 02:00:00,2.122e-05,2.1783006565570832e-05,1,-1
2025-01-10 02:15:00,2.131e-05,2.1793401377797128e-05,1,1
2025-01-10 02:30:00,2.1210000000000002e-05,2.1792781068086626e-05,1,-1
2025-01-10 02:45:00,2.126e-05,2.181293435096741e-05,1,1
2025-01-10 03:00:00,2.131e-05,2.1799051992297175e-05,1,1
2025-01-10 03:15:00,2.1340000000000002e-05,2.182613473892212e-05,1,1
2025-01-10 03:30:00,2.129e-05,2.1854549363255503e-05,1,-1
2025-01-10 03:45:00,2.131e-05,2.186819741010666e-05,1,1
2025-01-10 04:00:00,2.137e-05,2.1866102169156077e-05,1,1
2025-01-10 04:15:00,2.135e-05,2.1879514670968057e-05,1,-1
2025-01-10 04:30:00,2.1330000000000004e-05,2.1898213987350466e-05,1,-1
2025-01-10 04:45:00,2.1340000000000002e-05,2.1901087390184403e-05,1,1
2025-01-10 05:00:00,2.1330000000000004e-05,2.1902620282769204e-05,1,-1
2025-01-10 05:15:00,2.13e-05,2.191035257279873e-05,1,-1
2025-01-10 05:30:00,2.15e-05,2.190661838233471e-05,1,1
2025-01-10 05:45:00,2.1409999999999997e-05,2.1954387162923815e-05,1,-1
2025-01-10 06:00:00,2.14e-05,2.1998714026212693e-05,1,-1
2025-01-10 06:15:00,2.144e-05,2.198933662056923e-05,1,1
2025-01-10 06:30:00,2.144e-05,2.19889358240366e-05,1,-1
2025-01-10 06:45:00,2.158e-05,2.1997616460323336e-05,1,1
2025-01-10 07:00:00,2.159e-05,2.2036822993755343e-05,1,1
2025-01-10 07:15:00,2.159e-05,2.2093537552952767e-05,1,-1
2025-01-10 07:30:00,2.1749999999999997e-05,2.2128057850003243e-05,1,1
2025-01-10 07:45:00,2.1680000000000002e-05,2.216478067815304e-05,1,-1
2025-01-10 08:00:00,2.172e-05,2.2202536944746974e-05,1,1
2025-01-10 08:15:00,2.178e-05,2.2201665058135987e-05,1,1
2025-01-10 08:30:00,2.1680000000000002e-05,2.2217858471274378e-05,1,-1
2025-01-10 08:45:00,2.1680000000000002e-05,2.2214595370888713e-05,1,-1
2025-01-10 09:00:00,2.166e-05,2.2187210485339166e-05,1,-1
2025-01-10 09:15:00,2.177e-05,2.217693776190281e-05,1,1
2025-01-10 09:30:00,2.17e-05,2.2179587951898575e-05,1,-1
2025-01-10 09:45:00,2.165e-05,2.2198863182067873e-05,1,-1
2025-01-10 10:00:00,2.169e-05,2.2176226193904877e-05,1,1
2025-01-10 10:15:00,2.164e-05,2.216851240217686e-05,1,-1
2025-01-10 10:30:00,2.169e-05,2.2173223302960398e-05,1,1
2025-01-10 10:45:00,2.1749999999999997e-05,2.217608067393303e-05,1,1
2025-01-10 11:00:00,2.166e-05,2.221076868891716e-05,1,-1
2025-01-10 11:15:00,2.1619999999999996e-05,2.2224003607034684e-05,1,-1
2025-01-10 11:30:00,2.165e-05,2.2200402240753175e-05,1,1
2025-01-10 11:45:00,2.17e-05,2.2188062640428545e-05,1,1
2025-01-10 12:00:00,2.163e-05,2.2208886795043947e-05,1,-1
2025-01-10 12:15:00,2.156e-05,2.2209232096672058e-05,1,-1
2025-01-10 12:30:00,2.163e-05,2.218195696771145e-05,1,1
2025-01-10 12:45:00,2.169e-05,2.215648603975773e-05,1,1
2025-01-10 13:00:00,2.1680000000000002e-05,2.2183586051464083e-05,1,-1
2025-01-10 13:15:00,2.1670000000000004e-05,2.2217445342540742e-05,1,-1
2025-01-10 13:30:00,2.1279999999999996e-05,2.2224052935838702e-05,1,-1
2025-01-10 13:45:00,2.135e-05,2.2313355336189273e-05,1,1
2025-01-10 14:00:00,2.1680000000000002e-05,2.209758868098259e-05,1,1
2025-01-10 14:15:00,2.166e-05,2.207581618010998e-05,1,-1
2025-01-10 14:30:00,2.159e-05,2.2167403737306597e-05,1,-1
2025-01-10 14:45:00,2.157e-05,2.2187565652728084e-05,1,-1
2025-01-10 15:00:00,2.117e-05,2.2166041029095653e-05,1,-1
2025-01-10 15:15:00,2.125e-05,2.2117309103608132e-05,1,1
2025-01-10 15:30:00,2.145e-05,2.19421018242836e-05,1,1
2025-01-10 15:45:00,2.136e-05,2.189275328874588e-05,1,-1
2025-01-10 16:00:00,2.125e-05,2.1931557792425158e-05,1,-1
2025-01-10 16:15:00,2.118e-05,2.1908600167036058e-05,1,-1
2025-01-10 16:30:00,2.1210000000000002e-05,2.184608824014664e-05,1,1
2025-01-10 16:45:00,2.114e-05,2.176460568845272e-05,1,-1
2025-01-10 17:00:00,2.108e-05,2.1728186232447625e-05,1,-1
2025-01-10 17:15:00,2.135e-05,2.1679228627681735e-05,1,1
2025-01-10 17:30:00,2.142e-05,2.166460880339146e-05,1,1
2025-01-10 17:45:00,2.179e-05,2.1748197695016864e-05,1,1
2025-01-10 18:00:00,2.174e-05,2.188418117582798e-05,1,-1
2025-01-10 18:15:00,2.1680000000000002e-05,2.206396863460541e-05,1,-1
2025-01-10 18:30:00,2.166e-05,2.2112551340460778e-05,1,-1
2025-01-10 18:45:00,2.174e-05,2.2106113931536675e-05,1,1
2025-01-10 19:00:00,2.173e-05,2.209626296937466e-05,1,-1
2025-01-10 19:15:00,2.177e-05,2.210515201985836e-05,1,1
2025-01-10 19:30:00,2.172e-05,2.2112472414374354e-05,1,-1
2025-01-10 19:45:00,2.17e-05,2.2121331867575647e-05,1,-1
2025-01-10 20:00:00,2.164e-05,2.210357719779015e-05,1,-1
2025-01-10 20:15:00,2.156e-05,2.2090292950868608e-05,1,-1
2025-01-10 20:30:00,2.152e-05,2.2050067777633668e-05,1,-1
2025-01-10 20:45:00,2.158e-05,2.1997368583083155e-05,1,1
2025-01-10 21:00:00,2.16e-05,2.1973786948323252e-05,1,1
2025-01-10 21:15:00,2.157e-05,2.1990539010167125e-05,1,-1
2025-01-10 21:30:00,2.1609999999999998e-05,2.2004362174272538e-05,1,1
2025-01-10 21:45:00,2.151e-05,2.2018392519354823e-05,1,-1
2025-01-10 22:00:00,2.145e-05,2.2029889830350878e-05,1,-1
2025-01-10 22:15:00,2.156e-05,2.201419217169285e-05,1,1
2025-01-10 22:30:00,2.1670000000000004e-05,2.20149629342556e-05,1,1
2025-01-10 22:45:00,2.1619999999999996e-05,2.2091634694337847e-05,1,-1
2025-01-10 23:00:00,2.1619999999999996e-05,2.213585550069809e-05,1,-1
2025-01-10 23:15:00,2.165e-05,2.2139193827509882e-05,1,1
2025-01-10 23:30:00,2.163e-05,2.2143394175171854e-05,1,-1
2025-01-10 23:45:00,2.156e-05,2.2146674540638926e-05,1,-1
2025-01-11 00:00:00,2.159e-05,2.2122389970421792e-05,1,1
2025-01-11 00:15:00,2.157e-05,2.2106486364007e-05,1,-1
2025-01-11 00:30:00,2.1549999999999995e-05,2.209681545197964e-05,1,-1
2025-01-11 00:45:00,2.163e-05,2.2088607138991357e-05,1,1
2025-01-11 01:00:00,2.163e-05,2.2101303139925004e-05,1,-1
2025-01-11 01:15:00,2.157e-05,2.2151654283404354e-05,1,-1
2025-01-11 01:30:00,2.156e-05,2.2146055464148524e-05,1,-1
2025-01-11 01:45:00,2.156e-05,2.2117196880578997e-05,1,-1
2025-01-11 02:00:00,2.157e-05,2.2098702278733255e-05,1,1
2025-01-11 02:15:00,2.148e-05,2.2092723627686504e-05,1,-1
2025-01-11 02:30:00,2.1540000000000004e-05,2.2072957575917246e-05,1,1
2025-01-11 02:45:00,2.1549999999999995e-05,2.2048065028190616e-05,1,1
2025-01-11 03:00:00,2.149e-05,2.205992243945599e-05,1,-1
2025-01-11 03:15:00,2.149e-05,2.2051291131973268e-05,1,-1
2025-01-11 03:30:00,2.15e-05,2.2026477510333062e-05,1,1
2025-01-11 03:45:00,2.148e-05,2.2021861567497255e-05,1,-1
2025-01-11 04:00:00,2.148e-05,2.201020887076855e-05,1,-1
2025-01-11 04:15:00,2.142e-05,2.1999728966355324e-05,1,-1
2025-01-11 04:30:00,2.14e-05,2.1978273403048518e-05,1,-1
2025-01-11 04:45:00,2.1409999999999997e-05,2.193358643949032e-05,1,1
2025-01-11 05:00:00,2.145e-05,2.1918197085857392e-05,1,1
2025-01-11 05:15:00,2.142e-05,2.1943938089013102e-05,1,-1
2025-01-11 05:30:00,2.149e-05,2.1943418903350833e-05,1,1
2025-01-11 05:45:00,2.148e-05,2.1973801746964457e-05,1,-1
2025-01-11 06:00:00,2.151e-05,2.1995688937306406e-05,1,1
2025-01-11 06:15:00,2.15e-05,2.2024984080791476e-05,1,-1
2025-01-11 06:30:00,2.15e-05,2.2034024817347527e-05,1,-1
2025-01-11 06:45:00,2.144e-05,2.2034257895946504e-05,1,-1
2025-01-11 07:00:00,2.152e-05,2.200139258027077e-05,1,1
2025-01-11 07:15:00,2.148e-05,2.202515426516533e-05,1,-1
2025-01-11 07:30:00,2.144e-05,2.203090723693371e-05,1,-1
2025-01-11 07:45:00,2.153e-05,2.200426968276501e-05,1,1
2025-01-11 08:00:00,2.1619999999999996e-05,2.202157669365406e-05,1,1
2025-01-11 08:15:00,2.166e-05,2.208603834152222e-05,1,1
2025-01-11 08:30:00,2.166e-05,2.214527360260487e-05,1,-1
2025-01-11 08:45:00,2.17e-05,2.2175699608922007e-05,1,1
2025-01-11 09:00:00,2.1810000000000003e-05,2.2193540604114533e-05,1,1
2025-01-11 09:15:00,2.1959999999999996e-05,2.2237603558301926e-05,1,1
2025-01-11 09:30:00,2.204e-05,2.229635539710522e-05,1,1
2025-01-11 09:45:00,2.2140000000000005e-05,2.2402916712760928e-05,1,1
2025-01-11 10:00:00,2.205e-05,2.2484957913160326e-05,1,-1
2025-01-11 10:15:00,2.194e-05,2.2510545997023584e-05,1,-1
2025-01-11 10:30:00,2.193e-05,2.2448450898528102e-05,1,-1
2025-01-11 10:45:00,2.2020000000000003e-05,2.2375510862469676e-05,1,1
2025-01-11 11:00:00,2.199e-05,2.2355764542222024e-05,1,-1
2025-01-11 11:15:00,2.1959999999999996e-05,2.237605224609375e-05,1,-1
2025-01-11 11:30:00,2.1949999999999998e-05,2.237040533125401e-05,1,-1
2025-01-11 11:45:00,2.19e-05,2.2362880222201348e-05,1,-1
2025-01-11 12:00:00,2.199e-05,2.2344804915189746e-05,1,1
2025-01-11 12:15:00,2.193e-05,2.2360725786685945e-05,1,-1
2025-01-11 12:30:00,2.193e-05,2.2375205023884777e-05,1,-1
2025-01-11 12:45:00,2.19e-05,2.23691548460722e-05,1,-1
2025-01-11 13:00:00,2.1889999999999995e-05,2.2367522062659265e-05,1,-1
2025-01-11 13:15:00,2.1879999999999997e-05,2.236827062726021e-05,1,-1
2025-01-11 13:30:00,2.184e-05,2.2360014218688014e-05,1,-1
2025-01-11 13:45:00,2.1810000000000003e-05,2.2346327942013744e-05,1,-1
2025-01-11 14:00:00,2.179e-05,2.2324306330680848e-05,1,-1
2025-01-11 14:15:00,2.177e-05,2.2297970915436747e-05,1,-1
2025-01-11 14:30:00,2.183e-05,2.226929238200188e-05,1,1
2025-01-11 14:45:00,2.185e-05,2.2283759286999705e-05,1,1
2025-01-11 15:00:00,2.171e-05,2.230636914432049e-05,1,-1
2025-01-11 15:15:00,2.1749999999999997e-05,2.2285463597178463e-05,1,1
2025-01-11 15:30:00,2.1749999999999997e-05,2.2237134934663775e-05,1,-1
2025-01-11 15:45:00,2.169e-05,2.221661291897297e-05,1,-1
2025-01-11 16:00:00,2.166e-05,2.2188587992191315e-05,1,-1
2025-01-11 16:15:00,2.169e-05,2.2149953672885895e-05,1,1
2025-01-11 16:30:00,2.1749999999999997e-05,2.2131392477154734e-05,1,1
2025-01-11 16:45:00,2.173e-05,2.2160616093873978e-05,1,-1
2025-01-11 17:00:00,2.163e-05,2.218795288383961e-05,1,-1
2025-01-11 17:15:00,2.1670000000000004e-05,2.2160815875530243e-05,1,1
2025-01-11 17:30:00,2.174e-05,2.2136422781944276e-05,1,1
2025-01-11 17:45:00,2.172e-05,2.2156598262786868e-05,1,-1
2025-01-11 18:00:00,2.1759999999999995e-05,2.2178517516851428e-05,1,1
2025-01-11 18:15:00,2.1810000000000003e-05,2.220176494896412e-05,1,1
2025-01-11 18:30:00,2.1759999999999995e-05,2.223877388417721e-05,1,-1
2025-01-11 18:45:00,2.179e-05,2.2251807787418367e-05,1,1
2025-01-11 19:00:00,2.1800000000000005e-05,2.2251462485790256e-05,1,1
2025-01-11 19:15:00,2.1800000000000005e-05,2.22641547870636e-05,1,-1
2025-01-11 19:30:00,2.177e-05,2.227361851811409e-05,1,-1
2025-01-11 19:45:00,2.183e-05,2.2261292483210566e-05,1,1
2025-01-11 20:00:00,2.183e-05,2.2270297456383708e-05,1,-1
2025-01-11 20:15:00,2.193e-05,2.2294605457782746e-05,1,1
2025-01-11 20:30:00,2.1949999999999998e-05,2.2336336392760277e-05,1,1
2025-01-11 20:45:00,2.2099999999999995e-05,2.2385173141956332e-05,1,1
2025-01-11 21:00:00,2.2219999999999997e-05,2.2445942528843882e-05,1,1
2025-01-11 21:15:00,2.24e-05,2.2525363136529925e-05,1,1
2025-01-11 21:30:00,2.252e-05,2.261303152024746e-05,1,1
2025-01-11 21:45:00,2.273e-05,2.2690720686912537e-05,1,1
2025-01-11 22:00:00,2.26e-05,2.2755684255361558e-05,1,-1
2025-01-11 22:15:00,2.2490000000000003e-05,2.2808192300796512e-05,1,-1
2025-01-11 22:30:00,2.2480000000000005e-05,2.278676140189171e-05,1,-1
2025-01-11 22:45:00,2.237e-05,2.273429281949997e-05,1,-1
2025-01-11 23:00:00,2.234e-05,2.2679823954105378e-05,1,-1
2025-01-11 23:15:00,2.2360000000000003e-05,2.2635140690207483e-05,1,1
2025-01-11 23:30:00,2.224e-05,2.261523281812668e-05,1,-1
2025-01-11 23:45:00,2.221e-05,2.2588924533724786e-05,1,-1
2025-01-12 00:00:00,2.216e-05,2.2544247435927392e-05,1,-1
2025-01-12 00:15:00,2.2099999999999995e-05,2.2508867584466937e-05,1,-1
2025-01-12 00:30:00,2.207e-05,2.2472520888447763e-05,1,-1
2025-01-12 00:45:00,2.2e-05,2.243908089220524e-05,1,-1
2025-01-12 01:00:00,2.193e-05,2.2413561868667604e-05,1,-1
2025-01-12 01:15:00,2.187e-05,2.236444394528866e-05,1,-1
2025-01-12 01:30:00,2.1959999999999996e-05,2.230584749221802e-05,1,1
2025-01-12 01:45:00,2.1949999999999998e-05,2.2285939620137215e-05,1,-1
2025-01-12 02:00:00,2.197e-05,2.229209708809853e-05,1,1
2025-01-12 02:15:00,2.191e-05,2.2292055158615115e-05,1,-1
2025-01-12 02:30:00,2.192e-05,2.227958113729954e-05,1,1
2025-01-12 02:45:00,2.194e-05,2.2250292159914973e-05,1,1
2025-01-12 03:00:00,2.187e-05,2.22479330098629e-05,1,-1
2025-01-12 03:15:00,2.1800000000000005e-05,2.2243038359284404e-05,1,-1
2025-01-12 03:30:00,2.184e-05,2.221054794251919e-05,1,1
2025-01-12 03:45:00,2.191e-05,2.218664443731308e-05,1,1
2025-01-12 04:00:00,2.1879999999999997e-05,2.221498876810074e-05,1,-1
2025-01-12 04:15:00,2.192e-05,2.2243872016072276e-05,1,1
2025-01-12 04:30:00,2.192e-05,2.22693577426672e-05,1,-1
2025-01-12 04:45:00,2.193e-05,2.2301231549382213e-05,1,1
2025-01-12 05:00:00,2.1949999999999998e-05,2.2318347411155703e-05,1,1
2025-01-12 05:15:00,2.192e-05,2.2339112371206284e-05,1,-1
2025-01-12 05:30:00,2.187e-05,2.2344779017567635e-05,1,-1
2025-01-12 05:45:00,2.187e-05,2.2327437476515773e-05,1,-1
2025-01-12 06:00:00,2.187e-05,2.2303452578783037e-05,1,-1
2025-01-12 06:15:00,2.183e-05,2.2292940610647205e-05,1,-1
2025-01-12 06:30:00,2.186e-05,2.2272752797603608e-05,1,1
2025-01-12 06:45:00,2.174e-05,2.227217565059662e-05,1,-1
2025-01-12 07:00:00,2.169e-05,2.224777515769005e-05,1,-1
2025-01-12 07:15:00,2.178e-05,2.218164126336575e-05,1,1
2025-01-12 07:30:00,2.178e-05,2.2181092480421067e-05,1,-1
2025-01-12 07:45:00,2.178e-05,2.2199633944630625e-05,1,-1
2025-01-12 08:00:00,2.183e-05,2.2201594764590266e-05,1,1
2025-01-12 08:15:00,2.179e-05,2.223332675099373e-05,1,-1
2025-01-12 08:30:00,2.174e-05,2.2234564903974534e-05,1,-1
2025-01-12 08:45:00,2.1619999999999996e-05,2.2210281566977503e-05,1,-1
2025-01-12 09:00:00,2.17e-05,2.2158281608223916e-05,1,1
2025-01-12 09:15:00,2.1609999999999998e-05,2.2120040686130526e-05,1,-1
2025-01-12 09:30:00,2.1549999999999995e-05,2.2104132146835328e-05,1,-1
2025-01-12 09:45:00,2.159e-05,2.2053593553900722e-05,1,1
2025-01-12 10:00:00,2.163e-05,2.20222981274128e-05,1,1
2025-01-12 10:15:00,2.159e-05,2.203164963543415e-05,1,-1
2025-01-12 10:30:00,2.1619999999999996e-05,2.2038147472143175e-05,1,1
2025-01-12 10:45:00,2.16e-05,2.2038211599588394e-05,1,-1
2025-01-12 11:00:00,2.165e-05,2.2045941423177722e-05,1,1
2025-01-12 11:15:00,2.163e-05,2.2063464247584344e-05,1,-1
2025-01-12 11:30:00,2.1670000000000004e-05,2.207602952718735e-05,1,1
2025-01-12 11:45:00,2.163e-05,2.2094017275571824e-05,1,-1
2025-01-12 12:00:00,2.166e-05,2.2097165686488152e-05,1,1
2025-01-12 12:15:00,2.172e-05,2.2099748049378398e-05,1,1
2025-01-12 12:30:00,2.169e-05,2.2141749059557918e-05,1,-1
2025-01-12 12:45:00,2.166e-05,2.2159476598501207e-05,1,-1
2025-01-12 13:00:00,2.169e-05,2.2149064521193507e-05,1,1
2025-01-12 13:15:00,2.173e-05,2.2147798004150393e-05,1,1
2025-01-12 13:30:00,2.1670000000000004e-05,2.2177752920389177e-05,1,-1
2025-01-12 13:45:00,2.1670000000000004e-05,2.2180102204680443e-05,1,-1
2025-01-12 14:00:00,2.172e-05,2.2198065288662914e-05,1,1
2025-01-12 14:15:00,2.1670000000000004e-05,2.2201996794342996e-05,1,-1
2025-01-12 14:30:00,2.174e-05,2.219958831548691e-05,1,1
2025-01-12 14:45:00,2.173e-05,2.222059005379677e-05,1,-1
2025-01-12 15:00:00,2.1680000000000002e-05,2.223320836186409e-05,1,-1
2025-01-12 15:15:00,2.19e-05,2.2212888594269753e-05,1,1
2025-01-12 15:30:00,2.182e-05,2.225462569534779e-05,1,-1
2025-01-12 15:45:00,2.183e-05,2.230097997248173e-05,1,1
2025-01-12 16:00:00,2.177e-05,2.229850366652012e-05,1,-1
2025-01-12 16:15:00,2.1749999999999997e-05,2.2290192996263507e-05,1,-1
2025-01-12 16:30:00,2.184e-05,2.2254302591681482e-05,1,1
2025-01-12 16:45:00,2.184e-05,2.2262978295087817e-05,1,-1
2025-01-12 17:00:00,2.191e-05,2.228512692809105e-05,1,1
2025-01-12 17:15:00,2.183e-05,2.2318849331736565e-05,1,-1
2025-01-12 17:30:00,2.1889999999999995e-05,2.2326164793372154e-05,1,1
2025-01-12 17:45:00,2.187e-05,2.2315786013007166e-05,1,-1
2025-01-12 18:00:00,2.19e-05,2.232610806524754e-05,1,1
2025-01-12 18:15:00,2.1879999999999997e-05,2.2333245943188667e-05,1,-1
2025-01-12 18:30:00,2.1800000000000005e-05,2.2336336392760277e-05,1,-1
2025-01-12 18:45:00,2.178e-05,2.2306809403896334e-05,1,-1
2025-01-12 19:00:00,2.179e-05,2.227190064251423e-05,1,1
2025-01-12 19:15:00,2.1759999999999995e-05,2.2256239980459216e-05,1,-1
2025-01-12 19:30:00,2.1759999999999995e-05,2.224565771877766e-05,1,-1
2025-01-12 19:45:00,2.177e-05,2.2237570261359216e-05,1,1
2025-01-12 20:00:00,2.183e-05,2.223675386965275e-05,1,1
2025-01-12 20:15:00,2.182e-05,2.227168606221676e-05,1,-1
2025-01-12 20:30:00,2.174e-05,2.229338826954365e-05,1,-1
2025-01-12 20:45:00,2.172e-05,2.226632155478001e-05,1,-1
2025-01-12 21:00:00,2.1619999999999996e-05,2.2221978659629823e-05,1,-1
2025-01-12 21:15:00,2.165e-05,2.216560693562031e-05,1,1
2025-01-12 21:30:00,2.1609999999999998e-05,2.2118152626156807e-05,1,-1
2025-01-12 21:45:00,2.152e-05,2.209228213489056e-05,1,-1
2025-01-12 22:00:00,2.135e-05,2.205208532571793e-05,1,-1
2025-01-12 22:15:00,2.1330000000000004e-05,2.1994984768629075e-05,1,-1
2025-01-12 22:30:00,2.139e-05,2.187186377346516e-05,1,1
2025-01-12 22:45:00,2.137e-05,2.1826200099587444e-05,1,-1
2025-01-12 23:00:00,2.1409999999999997e-05,2.1798414417505267e-05,1,1
2025-01-12 23:15:00,2.145e-05,2.1807349097132684e-05,1,1
2025-01-12 23:30:00,2.151e-05,2.183335894227028e-05,1,1
2025-01-12 23:45:00,2.156e-05,2.1881048796772957e-05,1,1
2025-01-13 00:00:00,2.1670000000000004e-05,2.1934261010885242e-05,1,1
2025-01-13 00:15:00,2.186e-05,2.2022603965997698e-05,1,1
2025-01-13 00:30:00,2.208e-05,2.2136906204223636e-05,1,1
2025-01-13 00:45:00,2.2020000000000003e-05,2.232602420628071e-05,1,-1
2025-01-13 01:00:00,2.193e-05,2.2401293795108797e-05,1,-1
2025-01-13 01:15:00,2.204e-05,2.2387087099552157e-05,1,1
2025-01-13 01:30:00,2.1889999999999995e-05,2.2355701647996904e-05,1,-1
2025-01-13 01:45:00,2.1749999999999997e-05,2.2340391220450403e-05,1,-1
